index,category,filename,title,content,num_sentences,num_words,avg_word_length,avg_sentence_length,common_words,common_phrases
1545,sport,233.txt,Redknapp poised for Saints," Southampton are set to unveil Harry Redknapp as their new manager at a news conference at 1500 GMT on Wednesday.  The former Portsmouth boss replaces Steve Wigley, who has been relieved of first-team duties after just one win in 14 league games in charge. Redknapp, 57, quit his Fratton Park position on 24 November and vowed: ""I will not go down the road - no chance."" Pompey coach Kevin Bond is poised to join Redknapp, who will be Saints' third boss of the season. Redknapp's first game in charge will be at home to Middlesbrough on Saturday. Portsmouth chairman Milan Mandaric said he was ""disappointed"" by the news and claimed Redknapp had been in talks with Southampton for ""some time"".  ""It would appear that negotiations over this have been going on for some time,"" Mandaric said on Portsmouth's official website. ""I am surprised and a little shocked that the chairman of Southampton has not picked up the phone and kept me informed."" According to Mandaric, Redknapp vowed he would not join their South coast rivals when he left Portsmouth. ""I said to Harry 'I hope you don't go to Southampton', and he told me 'absolutely not',"" he said. ""I'm wouldn't say I'm bitter, disgusted or angry, just disappointed, but it's Harry's life and it's his decision."" Redknapp became a cult hero after leading Portsmouth into the Premiership for the first time, and then masterminding their survival in their debut season. But he left the club claiming he needed a break from football, though many believed he was upset with Mandaric's decision to bring in Velimir Zajec as executive director.  Southampton chairman Rupert Lowe was desperate to give former academy director Wigley, who replaced Paul Sturrock just two games into the season, every chance to succeed at St Mary's. But results under Wigley have been poor and Southampton are deep in trouble near the foot of the table. When Redknapp's appointment is confirmed, he will be Saints' ninth manager in eight years. ",16,330,4.748484848484848,20.625,"['southampton', 'redknapp', 'portsmouth', 'said', 'wigley', 'season', 'chairman', 'mandaric', 'time', 'harry']","['mandaric said', 'southampton set', 'set unveil', 'unveil harry', 'harry redknapp']"
2151,tech,328.txt,Britons fed up with net service," A survey conducted by PC Pro Magazine has revealed that many Britons are unhappy with their internet service.  They are fed up with slow speeds, high prices and the level of customer service they receive. 17% of readers have switched suppliers and a further 16% are considering changing in the near future. It is particularly bad news for BT, the UK's biggest internet supplier, with almost three times as many people trying to leave as joining.  A third of the 2,000 broadband users interviewed were fed up with their current providers but this could be just the tip of the iceberg thinks Tim Danton, editor of PC Pro Magazine. ""We expect these figures to leap in 2005. Every month the prices drop, and more and more people are trying to switch,"" he said. The survey found that BT and Tiscali have been actively dissuading customers from leaving by offering them a lower price when they phone up to cancel their subscription. Some readers were offered a price drop just 25p more expensive than that offered by an alternative operator, making it hardly worth while swapping.  Other found themselves tied into 12-month contracts. Broadband has become hugely competitive and providers are desperate to hold on to customers. 12% of those surveyed found themselves unable to swap at all. ""We discovered a huge variety of problems, but one of the biggest issues is the current supplier withholding the information that people need to give to their new supplier,"" said Tim Danton, editor of PC Pro. ""This breaks the code of practice, but because that code is voluntary there's nothing we or Ofcom can do to help,"" he said. There is a vast choice of internet service providers in the UK now and an often bewildering array of broadband packages. With prices set to drop even further in coming months Mr Danton advises everyone to shop around carefully. ""If you just stick with your current connection then there's every chance you're being ripped off,"" he warned. ",17,333,4.723723723723723,19.58823529411765,"['pc', 'pro', 'internet', 'service', 'prices', 'supplier', 'people', 'broadband', 'current', 'providers']","['pc pro', 'pro magazine', 'internet service', 'people trying', 'tim danton']"
1571,sport,259.txt,Benitez deflects blame from Dudek," Liverpool manager Rafael Benitez has refused to point the finger of blame at goalkeeper Jerzy Dudek after Portsmouth claimed a draw at Anfield.  Dudek fumbled a cross before Lomana LuaLua headed home an injury-time equaliser, levelling after Steven Gerrard put Liverpool ahead. Benitez said: ""It was difficult for Jerzy. It was an unlucky moment. ""He was expecting a cross from Matthew Taylor and it ended up like a shot, so I don't blame him for what happened."" Benitez admitted it was a costly loss of two points by Liverpool, who followed up their derby defeat against Everton with a disappointing draw. He said: ""We had many opportunities but didn't score and, in the end, a 1-0 lead was not enough. ""If you don't have any chances you have to think of other things, but when you are creating so many chances as we are there is nothing you can say to the players. It was a pity. ""We lost two points, but we have one more point in the table. Now we have another difficult game against Newcastle and we have to recover quickly from that."" ",12,186,4.413978494623656,15.5,"['liverpool', 'benitez', 'point', 'blame', 'jerzy', 'dudek', 'draw', 'cross', 'said', 'difficult']","['two points', 'liverpool manager', 'manager rafael', 'rafael benitez', 'benitez refused']"
590,entertainment,081.txt,Oscars race enters final furlong," The race for the Oscars entered its final stages as the deadline for voters to choose their winners passed.  The 5,808 Academy voters had until Tuesday afternoon to return their ballots - any late submissions will not be included in the count. The next five days will be spent counting the voting forms and preparing the winners' envelopes. Best actor nominee Leonardo DiCaprio is to present a statuette for the first time at the LA ceremony on Sunday.  The 30-year-old actor, who is nominated for playing Howard Hughes in The Aviator, will join other hopefuls such as co-star Cate Blanchett, Natalie Portman and Kate Winslet as Oscar presenters. The only people who will know the Oscar winners before they are revealed at the ceremony will be the auditors who are in charge of looking after the ballot count.  After collating the results, they are responsible for sealing the results in the famous golden envelopes which will be revealed by a host of celebrity presenters at the ceremony. Former Academy Award winners Gwyneth Paltrow, Dustin Hoffman and Halle Berry will also present prizes. The event at the Kodak Theatre will be attended by 3,300 people, including some of the best-known names in film, and organisers say they expect it will be watched on television by one billion people around the world. One current concern is the torrential rain which has lashed Los Angeles for the past week, flooding suburbs and causing mudslides. It is hoped the forecast for Sunday, for cool weather but no rain, will prove accurate. ""The last time it rained on Oscars night was in the mid-to-late 1980s,"" said Oscars communications director John Pavlik. ""We have had rain up until the day before the show many times, but for some reason the Oscar gods always shine on Sunday and we hope they will do so again this year,"" he added. ",13,311,4.733118971061093,23.923076923076923,"['winners', 'oscars', 'ceremony', 'sunday', 'oscar', 'people', 'rain', 'voters', 'academy', 'count']","['race oscars', 'oscars entered', 'entered final', 'final stages', 'stages deadline']"
493,business,494.txt,SEC to rethink post-Enron rules," The US stock market watchdog's chairman has said he is willing to soften tough new US corporate governance rules to ease the burden on foreign firms.  In a speech at the London School of Economics, William Donaldson promised ""several initiatives"". European firms have protested that US laws introduced after the Enron scandal make Wall Street listings too costly. The US regulator said foreign firms may get extra time to comply with a key clause in the Sarbanes-Oxley Act.  The Act comes into force in mid-2005. It obliges all firms with US stock market listings to make declarations, which, critics say, will add substantially to the cost of preparing their annual accounts.  Firms that break the new law could face huge fines, while senior executives risk jail terms of up to 20 years. Mr Donaldson said that although the Act does not provide exemptions for foreign firms, the Securities and Exchange Commission (SEC) would ""continue to be sensitive to the need to accomodate foreign structures and requirements"". There are few, if any, who disagree with the intentions of the Act, which obliges chief executives to sign a statement taking responsibility for the accuracy of the accounts. But European firms with secondary listings in New York have objected - arguing that the compliance costs outweigh the benefits of a dual listing. The Act also applies to firms with more than 300 US shareholders, a situation many firms without US listings could find themselves in.  The 300-shareholder threshold has drawn anger as it effectively blocks the most obvious remedy, a delisting. Mr Donaldson said the SEC would ""consider whether there should be a new approach to the deregistration process"" for foreign firms unwilling to meet US requirements.  ""We should seek a solution that will preserve investor protections"" without turning the US market into ""one with no exit"", he said. He revealed that his staff were already weighing up the merits of delaying the implementation of the Act's least popular measure - Section 404 - for foreign firms. Seen as particularly costly to implement, Section 404 obliges chief executives to take responsibility for the firm's internal controls by signing a compliance statement in the annual accounts. The SEC has already delayed implementation of this clause for smaller firms - including US ones - with market capitalisations below $700m (£374m).  A delegation of European firms visited the SEC in December to press for change, the Financial Times reported.  It was led by Digby Jones, director general of the UK's Confederation of British Industry (CBI) and included representatives of BASF, Siemens and Cadbury Schweppes. Compliance costs are already believed to be making firms wary of US listings. Air China picked the London Stock Exchange for its secondary listing in its $1.07bn (£558m) stock market debut last month. There are also rumours that two Chinese state-run banks - China Construction Bank and Bank of China - have abandoned plans for multi-billion dollar listings in New York later this year. Instead, the cost of Sarbanes-Oxley has persuaded them to stick to a single listing in Hong Kong, according to press reports in China. ",24,508,5.080708661417323,21.166666666666668,"['firms', 'us', 'foreign', 'listings', 'market', 'said', 'new', 'act', 'stock', 'sec']","['foreign firms', 'stock market', 'european firms', 'us stock', 'annual accounts']"
682,entertainment,173.txt,UK TV channel rapped for CSI ad," TV channel Five has been criticised for sending ""offensive"" and ""threatening"" advertising material to viewers for a new show about murder scene scientists.  Five mailed thousands of fake dossiers including photos of murder victims and an e-mail suggesting the recipient was being stalked by a serial killer. Following complaints, the Advertising Standards Authority contacted Five to cease promotion of crime show CSI:NY. Five admitted it had sent out 55,000 promotion packs but had now stopped. The promotion material was sent in brown envelope of the type used by investigators in the series, a spin-off from the highly successful CSI: Crime Scene Investigation series, which also runs on Five. The pack also features pictures of forensic evidence from a crime scene and a wanted poster, which did have a CSI:NY logo printed in large at the bottom.  Five said it had received 100 complaints but that it had been surprised at the reaction because it was ""obvious this material is promoting a drama"". A Five spokesman said: ""In light of the efforts we have made to make the nature of the contents so transparent we are surprised a very small minority of recipients have mistaken it as anything else. ""Everyone who was sent this promotion has expressed an interest in receiving details about this particular genre of programming on various websites. ""We have also received emails and calls from recipients praising the originality and imagination of the campaign."" ",11,237,5.037974683544304,21.545454545454547,"['five', 'promotion', 'material', 'scene', 'crime', 'sent', 'also', 'advertising', 'show', 'murder']","['crime scene', 'tv channel', 'channel five', 'five criticised', 'criticised sending']"
226,business,227.txt,Call to save manufacturing jobs," The Trades Union Congress (TUC) is calling on the government to stem job losses in manufacturing firms by reviewing the help it gives companies.  The TUC said in its submission before the Budget that action is needed because of 105,000 jobs lost from the sector over the last year. It calls for better pensions, child care provision and decent wages. The 36-page submission also urges the government to examine support other European countries provide to industry. TUC General Secretary Brendan Barber called for ""a commitment to policies that will make a real difference to the lives of working people.""  ""Greater investment in childcare strategies and the people delivering that childcare will increases the options available to working parents,"" he said. ""A commitment to our public services and manufacturing sector ensures that we can continue to compete on a global level and deliver the frontline services that this country needs."" He also called for ""practical measures"" to help pensioners, especially women who he said ""are most likely to retire in poverty"". The submission also calls for decent wages and training for people working in the manufacturing sector. ",9,186,5.150537634408602,20.666666666666668,"['tuc', 'manufacturing', 'said', 'submission', 'sector', 'also', 'working', 'people', 'government', 'help']","['decent wages', 'submission also', 'manufacturing sector', 'trades union', 'union congress']"
188,business,189.txt,Fiat chief takes steering wheel," The chief executive of the Fiat conglomerate has taken day-to-day control of its struggling car business in an effort to turn it around.  Sergio Marchionne has replaced Herbert Demel as chief executive of Fiat Auto, with Mr Demel leaving the company. Mr Marchionne becomes the fourth head of the business - which is expected to make a 800m euro ($1bn) loss in 2004 - in as many years. Fiat underperformed the market in Europe last year, seeing flat sales.  The car business has made an operating loss in five of the last six years and was forced to push back its break-even target from 2005 to 2006. The management changes are part of a wider shake-up of the business following Fiat's resolution of its dispute with General Motors. As part of a major restructuring, Fiat is to integrate the Maserati car company - currently owned by Ferrari - within its own operations. Ferrari, in which Fiat owns a majority stake, could be separately floated on the stock market in either 2006 or 2007.  Mr Marchionne, who only joined the company last year, said Fiat Auto was now the ""principal focus"" of his attention. ""I have made the decision to take on the post of chief executive of the auto unit to speed up the company's recovery,"" he said. ""A profound cultural transformation is underway following a management reorganisation that has delivered a more agile and efficient structure,"" he added.  Although Mr Marchionne does not have a background in the car industry, he has been playing an increasing role in the group's activities. Last year, he said that a series of new models, launched as part of the group's recovery plan, had not boosted revenues as much as hoped. The car business, best known for its Alfa Romeo marque, is expected to make a loss of about 800m euros in 2004. Sales are expected to fall in 2005, Fiat said this week, as it exits unprofitable areas such as the rental car market. Mr Demel, a car industry veteran, took the helm in November 2003 after being recruited by former Fiat chief executive Giuseppe Morchio. Mr Morchio made a bid last year to become chairman after the death of president Umberto Agnelli. However, this was rejected by the founding Agnelli family and Mr Morchio subsequently resigned. Earlier this week, Fiat reached an agreement with GM to dissolve an alliance which could have obliged GM to buy the Italian firm outright. GM will pay Fiat $2bn as part of the settlement. ",20,415,4.6409638554216865,20.75,"['fiat', 'car', 'mr', 'business', 'last', 'chief', 'executive', 'marchionne', 'year', 'part']","['chief executive', 'last year', 'car business', 'mr marchionne', 'executive fiat']"
1841,tech,018.txt,PlayStation 3 chip to be unveiled," Details of the chip designed to power Sony's PlayStation 3 console will be released in San Francisco on Monday.  Sony, IBM and Toshiba, who have been working on the Cell processor for three years, will unveil the chip at a technology conference. The chip is reported to be up to 10 times faster than current processors. It is being designed for use in graphics workstations, the new PlayStation console, and has been described as a supercomputer on a chip. Sony has said the Cell processor could be used to bridge the gap between movies and video games. Special effects and graphics designed for films could be ported for use directly in a video game, Sony told an audience at the E3 exhibition in Los Angeles last year.  Cell could also be marketed as an ideal technology for televisions and supercomputers, and everything in between, said Kevin Krewell, the editor in chief of Microprocessor Report. The chip will be made of several different processing cores that work on tasks together. The PlayStation 3 is expected in 2006 but developers are expecting to get prototypes early next year to tune games that will appear on it at launch. Details of the chip will be released at the International Solid State Circuits Conference in San Francisco. Some details have already emerged, however. When put inside powerful computer servers, the Cell consortium expects it to be capable of handling 16 trillion floating point operations, or calculations, every second.  The chip has also been refined to be able to handle the detailed graphics common in games and the data demands of films and broadband media. IBM said it would start producing the chip in early 2005 at manufacturing plants in the US. The first machines off the line using the Cell processor will be computer workstations and servers. A working version of the PS3 is due to be shown off in May 2005 but a full launch of the next generation console is not expected to start until 2006. ""In the future, all forms of digital content will be converged and fused onto the broadband network,"" said Ken Kutaragi, chief operating officer of Sony, said last year. ""Current PC architecture is nearing its limits,"" he added. ",18,371,4.743935309973046,20.61111111111111,"['chip', 'cell', 'said', 'sony', 'details', 'designed', 'playstation', 'console', 'processor', 'graphics']","['cell processor', 'details chip', 'playstation 3', 'san francisco', 'sony said']"
1461,sport,149.txt,Legendary Dutch boss Michels dies," Legendary Dutch coach Rinus Michels, the man credited with developing ""total football"", has died aged 77.  Referred to in the Netherlands as ""the General"", Michels led the Dutch at the 1974 World Cup - when they reached the final only to lose 2-1 to Germany. However, he guided his side to the 1988 European Championship title with a 2-0 win over the Soviet Union in the final. Michels played for Ajax and coached the side to four national titles between 1965-71 and a European Cup in 1971. His 1970s Dutch team was built around Johan Cruyff and Johan Neeskens and introduced the concept of 'total football' to the world. The strategy was to foster team coherence and individual imagination - with all players possessing the skills to play in any part of the pitch. Cruyff was the on-field organiser of a team whose players rotated in and out of defence at will and was encouraged to play creative attacking football. Michels had recently undergone heart surgery and Dutch football federation (KNVB) spokesman Frank Huizinga said: ""He was one of the best coaches we had in history."" The no-nonsense coach also enjoyed spells at Barcelona, who he took to a Spanish title in 1974, FC Cologne and Bayer Leverkusen. Michels, named coach of the century by world football's governing body Fifa in 1999, also won five caps for the Netherlands as a bruising centre forward. Dutch sports minister Clemence Ross-van Dorp said: ""He was the man who, together with Cruyff, made Dutch football big."" ",12,251,4.733067729083666,20.916666666666668,"['dutch', 'michels', 'football', 'coach', 'world', 'team', 'cruyff', 'man', 'total', 'netherlands']","['total football', 'dutch football', 'legendary dutch', 'dutch coach', 'coach rinus']"
2138,tech,315.txt,Warning over tsunami aid website," Net users are being told to avoid a scam website that claims to collect cash on behalf of tsunami victims.  The site looks plausible because it uses an old version of the official Disasters Emergency Committee webpage. However, DEC has no connection with the fake site and says it has contacted the police about it. The site is just the latest in a long list of scams that try to cash in on the goodwill generated by the tsunami disaster.  The link to the website is contained in a spam e-mail that is currently circulating. The message's subject line reads ""Urgent Tsunami Earthquake Appeal"" and its text bears all the poor grammar and bad spelling that characterises many other phishing attempts. The web address of the fake site is decuk.org which could be close enough to the official www.dec.org.uk address to confuse some people keen to donate. Patricia Sanders, spokeswoman for the Disaster Emergency Committee said it was aware of the site and had contacted the Computer Crime Unit at Scotland Yard to help get it shut down. She said the spam e-mails directing people to the site started circulating two days ago shortly after the domain name of the site was registered. It is thought that the fake site is being run from Romania. Ms Sanders said DEC had contacted US net registrars who handle domain ownership and the net hosting firm that is keeping the site on the web.  DEC was going to push for all cash donated via the site to be handed over to the official organisation. BT and DEC's hosting company were also making efforts to get the site shut down, she said.  Ms Sanders said sending out spam e-mail to solicit donations was not DEC's style and that it would never canvass support in this way. She said that DEC hoped to get the fake site shut down as soon as possible. All attempts by the BBC News website to contact the people behind the site have failed. None of the e-mail addresses supplied on the site work and the real owner of the domain is obscured in publicly available net records. This is not the first attempt to cash in on the outpouring of goodwill that has accompanied appeals for tsunami aid. One e-mail sent out in early January came from someone who claimed that he had lost his parents in the disaster and was asking for help moving an inheritance from a bank account in the Netherlands. The con was very similar to the familiar Nigerian forward fee fraud e-mails that milk money out of people by promising them a cut of a much larger cash pile. Other scam e-mails included a link to a website that supposedly let people donate money but instead loaded spyware on their computers that grabbed confidential information. In a monthly report anti-virus firm Sophos said that two e-mail messages about the tsunami made it to the top 10 hoax list during January. Another tsunami-related e-mail is also circulating that carries the Zar worm which tries to spread via the familiar route of Microsoft's Outlook e-mail program. Anyone opening the attachment of the mail will have their contact list plundered by the worm keen to find new addresses to send itself to. ",28,545,4.58348623853211,19.464285714285715,"['site', 'email', 'said', 'cash', 'tsunami', 'people', 'net', 'website', 'dec', 'fake']","['fake site', 'emergency committee', 'link website', 'spam email', 'shut said']"
1718,sport,406.txt,Fuming Robinson blasts officials," England coach Andy Robinson said he was ""livid"" after his side were denied two tries in Sunday's 19-13 Six Nations loss to Ireland in Dublin.  Mark Cueto's first-half effort was ruled out for offside before the referee spurned TV replays when England crashed over in the dying minutes. ""[I'm] absolutely spitting. I'm livid. There's two tries we've been cost,"" Robinson told BBC Sport. ""We've got to go back to technology. I don't know why we didn't."" South African referee Jonathan Kaplan ruled that Cueto was ahead of Charlie Hodgson when the fly-half hoisted his cross-field kick for the Sale wing to gather.  Kaplan then declined the chance to consult the fourth official when Josh Lewsey took the ball over the Irish line under a pile of bodies for what could have been the game-winning try. ""I think Mark Cueto scored a perfectly legal try and I think he should have gone to the video referee on Josh Lewsey,"" said Robinson. ""It is how we use the technology. It is there, and it should be used.  ""I am still trying to work out the Cueto try. I have looked at both, and they both looked tries. ""We are very disappointed, and this will hurt, there is no doubt about that. ""We are upset now, but the referee is in charge and he has called it his way and we have got to be able to cope with that.  ""We did everything we could have done to win the game. I am very proud of my players and, with a couple of decisions, this could have been a very famous victory. ""I thought we dominated. Matt Stevens had an awesome game at tighthead prop, while the likes of Charlie Hodgson, Martin Corry and Lewis Moody all came through well. ""Josh Lewsey was awesome, and every one of the forwards stood up out there. Given the pressure we were under, credit must go to all the players. ""We have done everything but win a game of rugby, but Ireland are a good side. They defended magnificently and they've got every chance of winning this Six Nations."" England have lost their first three matches in this year's Six Nations and four out of their six games since Robinson took over from Sir Clive Woodward in September. ",25,382,4.303664921465969,15.28,"['robinson', 'six', 'referee', 'england', 'tries', 'nations', 'got', 'cueto', 'josh', 'lewsey']","['six nations', 'josh lewsey', 'two tries', 'charlie hodgson', 'try think']"
313,business,314.txt,Yukos unit fetches $9bn at auction," A little-known Russian company has bought the main production unit of oil giant Yukos at auction in Moscow.  Baikal Finance Group outbid favourite Gazprom, the state-controlled gas monopoly, to buy Yuganskneftegas. Baikal paid 260.75bn roubles ($9.37bn: £4.8bn) for Yugansk - nowhere near the $27bn Russia says Yukos owes in taxes. Yukos reacted immediately by repeating its view that the auction was illegal in international and Russian law, and said Baikal had bought itself trouble.  ""The company considers that the victor of today's auction has bought itself a serious $9bn headache,"" said Yukos spokesman Alexander Shadrin. He said the company would continue to make ""every lawful move"" to protect tens of thousands of shareholders in Yukos from ""this forcible and illegitimate removal of their property"". Meanwhile, Tim Osborne, head of Yukos main shareholders' group Menatep, said that Yukos may have to declare itself bankrupt, and that legal action would be taken, outside Russia, against the auction winners. Reports from Russia say Baikal has paid a deposit of nearly $1.7bn from a Sberbank (Savings Bank) account to the Russian Federal Property Fund, for Yugansk.  The sale came despite a restraining order issued by a US court dealing with the firm's bankruptcy application for Chapter 11 protection. Yukos has always insisted the auction was state-sponsored theft but Russian authorities argued they were imposing the law, trying to recover billions in unpaid taxes. There were originally four registered bidders, and with its close ties to the Kremlin, state-backed gas monopoly Gazprom had been seen as favourite. But just two companies turned up for the auction, Gazprom and the unknown Baikal Finance Group, named after a large freshwater lake in Siberia. And, according to Tass news agency, Gazprom did not make a single bid, leaving the way open for Baikal, which paid above the auction start price of 246.75bn roubles.  Mystery firm Baikal Finance Group is officially registered in the central Russian region of Tver, but many analysts believe it may be linked to Gazprom. Kaha Kiknavelidze, analyst at Troika Dialog, said: ""I think a decision that Yugansk should end up with Gazprom was taken a long time ago. So the main question was how to structure this transaction.  ""I would not exclude that the structure of the deal has slightly changed and Gazprom now has a partner. ""I would also not exclude that Baikal will decline to pay in 14 days, that are given by law, and Gazprom is then recognised as the winner. This would give Gazprom an extra 14 days to accumulate the needed funds. ""Another surprise was that the winner paid a significant premium above the starting price."" However, Gazprom has announced it is not linked to Baikal in any way. And Paul Collison, chief analyst at Brunswick UBS, said: ""I see no plausible explanation for the theory that Baikal was representing competing interests. ""Yugansk will most likely end up with Gazprom but could still end up with the government. There is still potential for surprises."" Yugansk is at the heart of Yukos - pumping close to a million barrels of oil a day. The unit was seized by the government which claims the oil giant owes more than $27bn in taxes and fines. Yukos says those tax demands are exorbitant, and had sought refuge in US courts.  The US bankruptcy court's initial order on Thursday - to temporarily block the sale - in response to Yukos filing for Chapter 11 bankruptcy protection, was upheld in a second ruling on Saturday. The protection, if recognised by the Russian authorities, would have allowed Yukos' current management to retain control of the business and block the sale of any company assets. Yukos has said the sale amounts to expropriation - punishment for the political ambitions of its founder, Mikhail Khodorkovsky. Mr Khodorkovsky is now in jail, on separate fraud charges. But President Vladimir Putin has described the affair as a crackdown on corruption - and the BBC's Sarah Rainsford in Moscow says most Russians believe the destruction of Yukos is now inevitable. Hours before the auction lawyers for Menatep, a group through which Mr Khodorkovsky and his associates control Yukos, said they would take legal action in other countries. Menatep lawyers, who were excluded from observing the auction, said they would retaliate by seeking injunctions in foreign courts to impound Russian oil and gas exports. ",39,716,4.998603351955308,18.358974358974358,"['yukos', 'gazprom', 'baikal', 'auction', 'said', 'would', 'russian', 'group', 'yugansk', 'company']","['baikal finance', 'finance group', 'baikal paid', 'oil giant', 'gas monopoly']"
1851,tech,028.txt,Piero gives rugby perspective," BBC Sport unveils its new analysis tool Piero at the Wales v England rugby union match on Saturday. But what does it do and how does it work?  Picture the scene - Wales are camped on the England line in the dying seconds of the Six Nations' opening match. A ball is flung out to winger Shane Williams who crosses to score the winning try for Wales. But the England players are incensed - arguing that the pass was forward and the try should not stand. In the past, sports fans would be left debating the validity of the try for days and weeks to come. But BBC Sport's new tool Piero could end discussions in minutes.  Piero, named after the Italian painter and pioneer of perspective Piero della Francesco, creates a virtual stadium in which virtual players can be tracked from almost any angle. Viewers will be able to see precisely how the ball was thrown and by whom, giving a greater depth to the growing wealth of analysis available during sports broadcasts. The technology has been created by BBC Research and Development for BBC Broadcast and BBC Outside Broadcasts. BBC Sport is the first client to start using the system. ""In order to keep audiences growing and growing... we need to work closely with people who create technology and innovation to bring sport to life,"" said Andrew Thompson, the BBC's head of development, new media and sports news. ""We want to appeal to core fans - to give them more analysis, more detail, more definitive answers about key passages of play."" Piero works by taking telemetric data from fixed camera positions and sending that data inside the video signal to a PC which can then render the information into 3D graphics.  The more cameras using Piero, the better the detail possible out the other end when the data is turned into 3D models. ""It allows us to tell the story of a passage of play, tracking individual players across the field, looking at tactics,"" said Andy Townsend, from BBC Broadcast.  An operator can manipulate the information and provide almost real-time replays of incidents, as well as more in-depth analysis. The ""virtual camera"" can focus on virtually any aspect of the pitch, giving viewers an insight into action that the camera normally cannot see. Piero also provides a wealth of statistical detail - from the length of kicks, to the length of a run of an individual player and the height of a lift at any lineout. Mr Townsend said sports performance companies were already showing an interest in the technology. BBC Broadcast hopes the technology can be sold to third parties interested in using it a number of different ways - from sport broadcasting to entertainment and game shows. ",22,456,4.677631578947368,20.727272727272727,"['bbc', 'piero', 'sports', 'sport', 'analysis', 'technology', 'new', 'wales', 'england', 'try']","['bbc broadcast', 'bbc sport', 'tool piero', 'sport unveils', 'unveils new']"
2000,tech,177.txt,Microsoft debuts security tools," Microsoft is releasing tools that clean up PCs harbouring viruses and spyware.  The virus-fighting program will be updated monthly and is a precursor to Microsoft releasing dedicated anti-virus software. Also being released is a software utility that will help users find and remove any spyware on their home computer. Although initially free it is thought that soon Microsoft will be charging users for the anti-spyware tool.  The anti-spyware tool is available now and the anti-virus utility is expected to be available later this month. Microsoft's Windows operating system has long been a favourite of people who write computer viruses because it is so ubiquitous and has many loopholes that can be exploited. It has proved such a tempting target that there are now thought to be more than 100,000 viruses and other malicious programs in existence. Latest research suggests that new variants of viruses are being cranked out at a rate of up to 200 per week. Spyware is surreptitious software that sneaks on to home computers, often without users' knowledge. In its most benign form it just bombards users with pop-up adverts or hijacks web browser settings. The most malicious forms steal confidential information or log every keystroke that users make. Surveys have shown that most PCs are infested with spyware. Research by technology firms Earthlink and Webroot revealed that 90% of Windows machine have the malicious software on board and, on average, each one harbours 28 separate spyware programs. Before now Microsoft has left the market for PC security software to specialist firms such as Symantec, McAfee, Trend Micro and many others. It said that its virus cleaning program would not stop machines being infected nor remove the need for other anti-virus programs. On spyware freely available programs such as Ad-Aware and Spybot have become widely used by people keen to keep the latest variants at bay. Microsoft's two security tools have emerged as a result of acquisitions the company has made over the last two years. In 2003 it bought Romanian firm GeCAD Software to get hold of its anti-virus technology. In December 2004 it bought New York-based anti-spyware firm Giant Company Software. Last year Microsoft also released the SP2 upgrade for Windows XP that closed many security loopholes in the software and made it easier for people to manage their anti-virus and firewall programs. ",20,388,5.09020618556701,19.4,"['software', 'spyware', 'microsoft', 'antivirus', 'users', 'programs', 'viruses', 'antispyware', 'available', 'windows']","['microsoft releasing', 'also released', 'antispyware tool', 'releasing tools', 'tools clean']"
1468,sport,156.txt,Souness eyes summer move for Owen," Newcastle boss Graeme Souness is lining up a summer move for England and Real Madrid striker Michael Owen.  He sees Owen as the ideal replacement for Alan Shearer, who is due to retire in the summer, although he hopes to persuade Shearer to carry on. ""Michael is in the category of players who would excite the fans and we're monitoring him,"" he told BBC Newcastle. ""He is a great centre-forward and only 25 but I don't think we're the only ones monitoring the situation at Real."" Souness has also hinted he thinks Shearer may carry on despite his stated intent to retire at the end of the season. He believes the prospect of breaking Jackie Milburn's club scoring record may influence the striker's decision.  Milburn scored 200 league and cup goals between 1946 and 1957, while Shearer currently has 187 goals to his name. ""Without giving too much away, I am confident he will be here next season,"" said Souness. ""I can't imagine him leaving without breaking Jackie Milburn's scoring record."" Souness also revealed he tried to bring back Nolberto Solano during the January transfer window. The Peruvian international was sold to Aston Villa a year ago but in the phone-in for BBC Newcastle, Souness said tried to re-sign him, but Villa were not interested in selling.  The former Rangers and Liverpool boss is also looking to bring in a number of new acquisitions once the current campaign has been completed. ""I'm after three, four or five new players in the summer - we have got lots of targets,"" he said. ""Don't think we will wait to the last day of the season to say: `Who are we going to target now?""' ",15,281,4.526690391459074,18.733333333333334,"['souness', 'shearer', 'newcastle', 'summer', 'also', 'season', 'said', 'boss', 'real', 'michael']","['bbc newcastle', 'dont think', 'souness also', 'breaking jackie', 'jackie milburns']"
